,0,1,2
65,"الكورونا بتلقطوا وين ما كان حتى لو عالطريق 
يعني مع كورونا بتقلها لمرتك انعديت انا وعمجيب لحمة ودجاج  ،عادي

 النيك… https://t.co/L3cUBSanw5",DIAL_LEV,0.93828756
66,"قسم مقتنع الكورونا هو حصراً من ايران واذا بعيد عن الضاحية يعني هو بالسليم.
قسم مقتنع انو اذا طنّش الكورونا ما بينصا… https://t.co/5jwO0EV0XH",DIAL_LEV,0.92916137
67,"يلي عامل حالو رامبو و مش خايف من المرض ، بحب خبرو انو رامبو بيخاف ع يلي حوله عفكرة و بيقاتل كرمالن ،خافوا الله بعيالكن.
#الكورونا",DIAL_LEV,0.98181814
68,"@ImaneIbrahim1 رغم إني ضد نظرية المؤامرة بس مش عم ابلع دخول المرض الصين و إيران تحديدا وبهذا الشكل المخيف 
سؤال مشر… https://t.co/mTfnHlAJZa",DIAL_LEV,0.9105463
69,والله الكورونا قليل فينا احنا بدنا فرع في جهنم بس للفلسطينية على الي بنعملوا في بعض https://t.co/Sd9tkdZyBD,DIAL_LEV,0.98455715
70,"شكله الكورونا رح تحرمنا من الروحة عالبيسين السنة

_فدوى الحلبي  ،24 سنة بتغرق اذا فلتت ايديها عن الحرف و بتسقط حاله… https://t.co/7eD8GOiaSk",DIAL_LEV,0.975476
71,@ayafadel1111 @AdeelaOfficial وبرد وبقلك مو تخويف بس هاد الواقع ما فينا نخبيه بحجة التفاؤل لنوصل لنتيجة يلي ما ماتو… https://t.co/UiFN5KYsU1,DIAL_LEV,0.9877253
72,"الدكتور سعد جابر : 🇯🇴❤️

""  الحل بإيدينا .. ونحن في #الأردن أحسن من
غيرنا بكثير .. ما لازم نخلي المرض يقضي
علينا ..… https://t.co/tPtF1qjxIm",DIAL_LEV,0.9504821
73,الواحد مش عارف هاي اجازة عيد ولا اجازة وباء 😂,DIAL_LEV,0.9454748
74,@Selena7psp اولا الكورونا ما بي صيب الخر💩 يعني ما في خوف عليك و بدك تعرفي شو امنيتي؟ ادحشلك قصر بعبدا كلو بي*** بعر… https://t.co/rK4P8DFjP9,DIAL_LEV,0.9917749
75,طلع في كورونا في غزة يعني غزة مش أكثر مكان آمن من الوباء، يعني مش رح تصلي في الجوامع عشان تدعي للعالم كله اللي محاص… https://t.co/QULR6UZny9,DIAL_LEV,0.9586443
76,@NadimKoteich مش بأول فيديو رفيق كان عم يقول انو كورونا صناعة أميركية ليمرقوا صفقة القرن كيف صار صناعة صينية بتاني فيديو!!!!,DIAL_LEV,0.9482671
77,@maroun_nassif شعب عم يشمت بالموت يا زلمي، شعب عم يسيّس وباء عالمي، لو شو ما عملت، ما رح تغيرو، هيدا الفكر و الكره… https://t.co/upRqlM1d5V,DIAL_LEV,0.9880959
78,يا زلمي انت نائب الأمة والكورونا مجتاح العالم وبعدكن بتحكو بمناطق وبمسلم مسيحي شو تركتوا للجهال ، الكورونا فيروس يا… https://t.co/E4src77vJB,DIAL_LEV,0.9162741
79,"كان عارف انو ""الشاطر بخلص نفسو"" ❤🙏
#خليك_بالبيت وخلص نفسك وغيرك 🙏🙏
بشفاعتك يا #مار_نعمة_الله  🙏❤
تساعدنا نخلص نفسنا… https://t.co/tOZtbLYrAZ",DIAL_LEV,0.96457046
80,"في حدا حابب يعدلنا نكتة زياد تاع تقديم الساعة ساعة وإرجاعنا ١٠ سنين لورا؟ ما في؟ شه!
الله يلعن بيي الكورونا حرمنا م… https://t.co/TanWnuWICL",DIAL_LEV,0.99066764
81,"@A_kabbara طيب خلص ليش لسا عم يستقبلو مواطنين جايين من الصين؟
بكرة لسمح الله بينتشر بالامارات !",DIAL_LEV,0.9885594
82,"العالم مستنفر على فايروس كورونا في الصين لانه قتل 50 شخص
يا ريت يستنفروا نفس الشي على الفايروس بشار الاٍسد يلي قتل مليون",DIAL_LEV,0.9415921
83,"@voicelibertyleb اه اوكي 😂😂
انا عم اسأل عن شو حتتخلى من العادات اليومية يلي كنت تعملهن قبل كورونا",DIAL_LEV,0.9785202
84,"@ui3CltZstCpieyi @petraajamal @nadimgemayel أولًا زين عباراتك واحترم نفسك،
ثانيًا، ولا مرة شايف حدا بس يتضامن مع بل… https://t.co/FIBViiSWKK",DIAL_LEV,0.9184825
85,"شكلنا رح نضل قاعدين بالبيوت حتى تولد عروس أربد 🤣🤣🤣🤣🤣
#حظر_التجول #خليك_في_البيت",DIAL_LEV,0.96994007
86,كل شوي خبر أسوء من التاني ما بعرف قصة الكورونا من وين طلعت,DIAL_LEV,0.9902041
87,@hussein_nasrlah معلشي هالظاهرة متواجدة بمناطقنا نحن بالذات ومن زمان كتير. مين المسؤول؟ الكل بدون استثناء! الأهل، ا… https://t.co/JGgG1MHwbh,DIAL_LEV,0.9608615
88,خي لي بدو يعمل الفحص وخيفان كتير ع حالو وما بدو يلتزم بقرار مستشفى بيروت الحكومي لي عم تعملوا ببلاش للمشتبه بهم (حس… https://t.co/Zux2oJYsL9,DIAL_LEV,0.9934336
89,"انا برأيي لازم وزير التربية يرجع يفكر منيح بموضوع تعطيل المدارس لأنه الولاد فلتانين بالبرية اليوم 😂
 أما شو تدابير… https://t.co/TC3db7ijvk",DIAL_LEV,0.97157717
90,الناس بلشت تتمسخر و تنزل نكت عن فايروس #كورونا بظن مش وقت هالقصص يللي بلا طعمة الأفضل كل واحد ياخد الاحتياطات اللاز… https://t.co/gVfCSwziET,DIAL_LEV,0.92452997
91,"@ZiadItanioff وبزمن الكورونا هيك حتصير العلاقات
هيدا فلم قديم سابق زمانو 😂😂
https://t.co/vju6cSWgAP",DIAL_LEV,0.94015026
92,في ناس اليوم عم تتزوج في أزمة كورونا بفيديو على السوشيل ميديا وعم بحققوا غاية الاشهار عن زواجهم وأكثر من الصالة الت… https://t.co/OhuGZva4Mn,DIAL_LEV,0.9284352
93,"كان عندي مشوار ضروري حولين الساعة ٦.. الناس قاعدين بالشوارع بتفرجوا ع الحظر!

ايش في؟؟
صاحيين انتو؟

#كورونا
#فيروس_كورونا
#كورونا_الأردن",DIAL_LEV,0.9717972
94,@9DHiary62011 شعب كله ديانة، اذا حملة تعقيم اثرت بيهم هيك، كيف لو لحقوا القرامطة وسرقة الحجر الاسود، يا رب عفوك 😂,DIAL_LEV,0.9536873
95,لو كارونا يظرب جهاز انسل بدل الجهاز التنفسي ما تلقا ولا عرص فشارع ولا فالحوش كمان     #اقعد_في_بيتك  #الاردن,DIAL_LEV,0.97081405
96,ما بعرف ليه بس إحنا شعبنا دايما بظلم حاله بجلد الذات، يعني هلأ صاروا يوزعوا معقمات مجانية وفي أكتر من صيدلية صارت ت… https://t.co/d1EAqyYjO6,DIAL_LEV,0.996214
97,لا كان بدكن تاخدوا قرار تحجروا كل اللي كانوا على اول طيارة ولا كان بدكن توقفوا الرحلات عالمطار والحدود البرية ، وعا… https://t.co/h8Ja3oU8Y9,DIAL_LEV,0.97312367
98,"يعني على أيا مصيبة بدنا نلحق :
الكورونا أو أنه mtv صارت دولة  أو أضراب موظفين مستشفى الحريري أو أنه مريم نور بتسافر… https://t.co/bFeqznDA4g",DIAL_LEV,0.977998
99,@AdeelaOfficial ما في حل بظل قلة الوعي و الجهل الا فرض منع التجول بالقوة بالضرب بالحبس بشو ماكان متل ما عملت الصين… https://t.co/Nt7IJysepS,DIAL_LEV,0.97499067
100,"شو وضع مستشفى الرسول الأعظم 
و مستشفى بهمن ؟؟

صحيح خبر اخلائهما من كل المرضى و تخصيصهما لعناصر و عائلات #حزب_الله… https://t.co/i4IiwdVrU8",DIAL_LEV,0.918123
101,"مبارح غزة دعت لكل العالم اليوم بدها مين يدعيلها.
#كورونا 
#Covid_19",DIAL_LEV,0.97805494
102,"انا الم اغراضي واطلع ع كوكب ثاني بقى ،
لانه جد خلااص شو هالمصايب! شو هالناس الخرا ؟ شو قلة الإنسانية؟ شو قلة الشرف؟… https://t.co/WSOUkRldkU",DIAL_LEV,0.98724955
103,"هالشهر مش بس عالمادي عمتنضرب العالم 
كمان عالصحة لهيي اصعب الله يشفي كل مريض بغض النظر عن الكورونا والله لا يبلي حدا بداء .",DIAL_LEV,0.991161
104,"الخازوق مش إنو يوم القيامة قرب.

 الخازوق كيف الواحد بدو يتوب ؟
مكة سكرت و بيت لحم مسكر و قم مسكرة و العراق مسكر لك… https://t.co/FTuWiQCeln",DIAL_LEV,0.98314935
105,@Asae2018 قولتك ما احتمال طالعة من الصين قبل ظهور هل المرض 😂😂هيك عم قول انا,DIAL_LEV,0.97417766
106,"قبل حظر التجول لما كنت تسلم عاللي بتعرفهم بحواجبك
كورونا: https://t.co/I5ZoD0f39M",DIAL_LEV,0.90736943
107,"شو هالـ 2020 متأهلة عالصدارة
#كورونا جاي من الصين وماشي من حارة لحارة https://t.co/7TeZwVd240",DIAL_LEV,0.9705227
108,@ShifaaMrad المسألة مو نظافة شخصية و تعقيم ... تخيلي انو انتي مثلا عم تعقمي كل شي و كل ساعة كمان و بعدين التقيتي بح… https://t.co/yy4kUvyAan,DIAL_LEV,0.97824734
109,ابوي بحكيلي روحي جيبيلك كمامات و فعلاً رحت لقيتهم ١١ دينار فبحيكلو بابا غاليات و لا بحكيلي و مالو شالك يابا تلثمي ف… https://t.co/l8yxAdOCtu,DIAL_LEV,0.9859136
110,يا رب أُلطُفْ بلبنان وشعبه..نحنا بلد معدوم الإمكانيات.. اذا تفشى المرض بشكل واسع حتى غرف عادية ما بتعود تكفي وكتير… https://t.co/0vmgLOwwW7,DIAL_LEV,0.950774
111,@psamoona يعني عيشين فغزة وخايفين يصلنا فيروس كورونا أي أول اشي تصلنا الكهرب والغاز، بعدين عنا مناعة من أي مرض جسمنا مبلد,DIAL_LEV,0.9063425
112,"سمعليكو
اليوم كنت قاعد ب gaming center وبلعب ومركز هيك
بدون مقدمات عطست وحطيت معصمي علي وجهي وكملت لعب مش قادر اترك… https://t.co/8iUgfpm5Ju",DIAL_LEV,0.9902175
113,@elefteriades حرام الحجر المنزلي عمل شغلو مع فارس بدو شي حجر ع راسو تا يوعى,DIAL_LEV,0.95557827
114,@rabiazayyat لهدرجة الطقس شوب بلبنان حتى الشباب كلها مزلطة  وتاني شي ما عارفين انه في وباء والناس مزروبة ببيوتها ،من وين بفكروا هول,DIAL_LEV,0.9265139
115,"ليسير عنا حالة كورونا لا سمح الله 
رح تلاقي الشعب رايح يتفرج عليه ويطمنو عليه 😅",DIAL_LEV,0.90349054
116,"مش ناقص غير يطلعلي كورونا من هالأكاونت 😂😂
لما عملت متابعة ما كان الإسم هيك والله 🤷‍♀️🤣 https://t.co/m9aigpbVIe",DIAL_LEV,0.99007356
117,لازم ندرك انه احنا بغزة عايشين بعلبة سردين ومكبوسين كبس يا ريت كل واحد يلزم بيته وما يتحرك الا للضرورة.… https://t.co/drjgIZGjgH,DIAL_LEV,0.94216156
118,لا اخفيكم اني بديت اتعلم شطرنج مع الحجر المنزلي، شكله بينتهي الحجر وانا مكتشف على الاقل ٣ هوايات,DIAL_LEV,0.90307516
119,"لكل يلي عم يكتب تحت هالهاشتاغ: #علمتني_كورونا 

بعد ما علمتكم شي.. روقوا https://t.co/7h9GMUwV9V",DIAL_LEV,0.912109
120,"@SamarOthman15 هيك ممكن أن يكون التفسير منطقي جدا 
اصلا و من بداية ازمتنا يعتبر السوري وباء يتلافى الكثيرون السماح بتواجده",DIAL_LEV,0.90825474
121,مش بكرا اذا انتشر الڤيروس منقول الوزارة ما اشتغلت صح .. لا في عنا نسبة كبيرة من الشعب الغبي واللامسؤول والأناني هوي… https://t.co/2d9HgVZLiv,DIAL_LEV,0.94904214
122,"للي بدو شورما يتواصل معي عامل مطعم بلبيت 🤣🤣🤣🤣
#الحجر_المنزلي 
#كرونا https://t.co/G8m2zFrext",DIAL_LEV,0.93799996
123,@StephanieSemaa1 شو قاعدة تعملي بجبل لبنان؟؟؟ في طيارات الكورونا على حيلها رايحة جايي من ايران انقبري على اول طيارة… https://t.co/Txh3h9Eqg3,DIAL_LEV,0.98535085
124,"كنا خايفين من #Covid_19
لان بأكبر دول ما قدروا يضبطوا لهل وباء و كنا عطلانين هم لوقت يوصل على لبنان، بس عنجد الف تح… https://t.co/Epr3PRWWfI",DIAL_LEV,0.9140136
125,@monasaliba @may_chidiac ليش هي الحية شو بتفرق عن باقي المواطنين لحتا عاملينلا عجقة لأنو انصابة بكورونا .. بعدين ال… https://t.co/3BIEiokZH3,DIAL_LEV,0.992816
126,"لازم يحطوا لافتات بالمترو وجميع الأماكن العامة تقول: يا محترم لما بدك تسعل حط شي على فمك.
وتحتها مباشرة عبارة ثانية… https://t.co/CGtFbIhTdn",DIAL_LEV,0.9766227
127,كيف اقنع معدتي انه هاد وباء مش مجاعة,DIAL_LEV,0.94710636
128,@Mimoo69114398 @Fadi_Ghosn1 لأو مرة بعرف حالي هيك مشراني،،، الله لا يردهم وانشاالله يلي بيرجع منهم تاخده الكورونا !,DIAL_LEV,0.98553187
129,"الصين جاءت من بعيد لتساعد ايطاليا
ودول الاتحاد الاوروبي تتفرج
اكتر من هيك تعبير ما بقى يصير 🤔 https://t.co/WIk243PujS",DIAL_LEV,0.94672316
130,@GhadaKhatib4 @ali_choeib1970 ويا ريت بصير في حملة تعقيم وتطهير لكل واحد بيحكي على حزب الله ومقاومته لأنو لعم يعملو… https://t.co/OD2FId02CW,DIAL_LEV,0.9599045
131,"#حريتي_ملكي
مش هيدي زاتها  يلي سالت ليش ما في بالضاحية كورونا https://t.co/MLkihGh1Q9",DIAL_LEV,0.96612984
132,@Raedhalaraj @drsary3 اكيد لا و ليش يخففو علينا بدهم كورونا يذبحنا و كمان ينزلو الوقود لا كثير صرنا بنتدلع احنا كما… https://t.co/3tiEUlCeDl,DIAL_LEV,0.9940096
133,وين ما كنتوا منشترين .. بدنا #زقفة_للأبطال #كورونا_لبنان #خليك_بالبيت #الحجر_المنزلي #لبنان_ينتفض https://t.co/7DYgKP4pXQ,DIAL_LEV,0.9896197
134,@kasimf كنو انت مصدق القصة بس حابب تتاكد انو غلط 😂لاتخاف لساتك شباب ولو استاذ فيصل . ماعلينا على الأرجح انو كان في… https://t.co/ao4ij5Keg4,DIAL_LEV,0.9167705
135,@PExo1485 أكيد حتنشر لكن مافي لقاح عم ينشروا لأنو السوق الصيني انضرب وخفضت بورصته كتير منشان هيك أما مافي لقاح رئيس الصين تكلم بنفسه,DIAL_LEV,0.97989124
136,"تانكس حاج بس إذا هيك وزعت كمامات عكل ركاب الطيارة بفضل إتنشق كورونا خام.
شعار الفريق الطبي في مطار بيروت… https://t.co/omSsgLhzb5",DIAL_LEV,0.9662396
137,#كورونا_فيروس كشف كمية الغباء عند كتير ناس. بفرنسا في أهالي بعتو لمدرّسة اللغة الصينية إنو تجيب تقرير طبي، و في منه… https://t.co/UBSyYyDbBa,DIAL_LEV,0.93586487
138,@zeyad_alhassan @meno_meno1717 خصوصا هاي الفترات كل بضاعة الصين ممتازة اصلا ما بتلحق تحدث هي راح تُسأل على طول 😂😂😂😂😂,DIAL_LEV,0.9867682
139,"@El_Mouhandes لكن انا من الخوف عم يتهيألي او لان بيت عالي كتير و مافي شي قدامو 😪😪 الله يحميهم جميعاً ❤❤❤ 
بس كمان… https://t.co/6oXYLpPWOy",DIAL_LEV,0.9423149
140,صرت عم بحكي مع حالي من ورا العزل,DIAL_LEV,0.9695588
