,0,1,2
20,على الاقل نبي بس معقم وكمامات كيف نحافظ على انفسنا واطفالنا واحنا مو لاقين في الدوله معقمات ولا كمام كيف نكمل دراسه 😭💔 #اجلاء_طلبه_بريطانيا,DIAL_GLF,0.9870297
21,"@m_a_00_ @bPMhnPAogVvmtC7 والله حسبته بيقول كارونا 🤦‍♂️🤦‍♂️🤦‍♂️
بس دام هذي الهديه ماببلكك😂😂😂😂",DIAL_GLF,0.9911993
22,@safersaad1 صح لسانك يابو سعد كنك تلامس اجروحنا بعد العزل وحظر التجول !! الله يكشف الغمه عنا وعن المسلمين,DIAL_GLF,0.9012997
23,@cookies_san_ ما اعرف بس احس ان احسن حاليا انك تستخدمين معقمات طبية من الصيدلية لان المرض قوي وما أجوف ان معقماتهم تنفع بس ريحة حلوة,DIAL_GLF,0.9252404
24,"@Rashwan1996 عاجل ⁩علاج فايروس كورونا :
لمدة يومين اشرب مياه و عسل و ليمون.
ثالث يوم اشرب بس مياه و ليمون،
ها يطلعل… https://t.co/Uj8sYBoroZ",DIAL_GLF,0.93328094
25,"#شفااااااء_حالات_كورونا
ويني أنا ؟
Hee",DIAL_GLF,0.90980446
26,"@AL_Mels @abhaFC @AbhaFc_EN #توعيه_نادي_ابها

عشان مينتشرش كورونا متجوش تزورونا",DIAL_GLF,0.9085524
27,@Mazroa الحين عرفت كيف الفايروس وصلهم شفطوه من الصين 🤣,DIAL_GLF,0.98730266
28,@SaudiNews50 لحد يدخل الا بفحص كامل والمشتبه فيهم يحولون للحجر من اي دوله كانو مايهم مثل اجهزة الصين الي تنحط على ر… https://t.co/6Uslb2fbxB,DIAL_GLF,0.9716869
29,@SNesseab @Karam_jassem صيف اهنا مبيه حرارة هواي  زين يناسبني  اصلا🌚🌚,DIAL_GLF,0.96787405
30,"مع العزل المنزلي، قاعدة تحكني يدي أحمّل ببجي

لكن أنتم تعرفون ليش ما أقدر",DIAL_GLF,0.93504775
31,"عروض التوفير مابتنتهيش
كوبونات خصم 💯
اكواد خصم ذهبية
الحين تقدر توفر كثير 💵

زافول : ZL63
اج مول : star6
نمشي : sta… https://t.co/D9UKCPm9iN",DIAL_GLF,0.9323009
32,"@Khaledabowesal @m_mejbal انا اشوفها لا مبالغه ولا شي ، شاله فوق تحت 😂

 من قوة الضربة المدافع تعثر

ثاني اوضح بلنت… https://t.co/KNPxblMqJJ",DIAL_GLF,0.9128774
33,"RT @jet_aviator: @ZaidBenjamin5 شوف فرق صياغة الخبر ،، تراها كسبانة بس الحقد ومايسوي🤣🤣
https://t.co/PyOa6tu0lq",DIAL_GLF,0.98007935
34,@wajd124_ انا فالبلاد واذا اضطريت اطلع احس يجيني ضيق تنفس 😶😂,DIAL_GLF,0.9257357
35,توني رحت اشتريت كرتون قفازات وكرتون كمامات اقتدو فيني تكفون يجماعه اهم شيء الوقايه,DIAL_GLF,0.98881745
36,@muzaquilk @nadjib__fcb مافي رحلات من الصين الى الخليج دايركت هاذي طائرات ترانزيت يعني جايه من بلاد الى الصين الى دبي وهم ركبو فصين 😷💔,DIAL_GLF,0.97130626
37,لقيت هاشتاق كرونا فايروس ترند و دخلت اول شي شوفتو واحد يبلع فار حي يالله ليش كدا تكفون يييع والله يييع عرفنا انهم ق… https://t.co/fzVxUKD2nF,DIAL_GLF,0.99551
38,@G0Wed دقيقة وش الأعراض بسرعة قوليها لا ابلغ عليك اشتباه حالة كورونا,DIAL_GLF,0.950784
39,"RT @a_roseblog: أبي واحد عقب أزمة كورونا يقول ؛
"" نبي عطلة "" 🤫

- راح أحذفه إلى كوكب عُطارد غير مأسوفاً عليه ..",DIAL_GLF,0.98430693
40,"@ajplusarabi @DohaIAS جمعوا كل المرضى ذو الحالات الميؤوس منها و اقتلوهم، كذا كذا ميتين.

اي لوح ما يلتزم بالحجر الم… https://t.co/3HxVEGMehg",DIAL_GLF,0.9100316
41,@AlArabiya_Seha اش هالتعقيدات وهاالكلام كرهتونا في حياتنا طيب دورو حلول تحركو موبس توزعون كلام يسد النفس حسبي الله فيكم,DIAL_GLF,0.90953237
42,@Moon9959000 كذا يقضو اوقاتهم طول مدت الحجر المنزلي صدقيني 😂😂😂 https://t.co/yHTCMEU0iP,DIAL_GLF,0.9772149
43,"@iGherbal الله يزيدهم ويجعل ما اصابهم يصيبك 
هذا الفيديو شف متى وبعد وش ؟
انجس دولتين تعادي الإسلام والمسلمين الصين… https://t.co/5ynqI8cUha",DIAL_GLF,0.938732
44,@Balliba90 الشيء اللي درته مشرف وكله اخلاق عالية في التعامل، وياريت كل اللي مروح من سفر يتصرف مثلك👍، وربي يشفيك ويب… https://t.co/OLI8dXwL68,DIAL_GLF,0.9061285
45,"معاملة الحجر المنزلي كأني شغاله كل شيء سويته وادور شغل زياده طفش""̮",DIAL_GLF,0.9199764
46,"صار الوضع مرعب😥
لدرجه إني أسمع أختي الحين تتكلم
عن فيروس كورونا وهيه نايمه😂🤦‍♀️...",DIAL_GLF,0.96906775
47,حلقي يعورني يارب انه احبالي الصوتيه مو كورونا,DIAL_GLF,0.954928
48,@ahmed_aldar ليش في كمامات بالصيدليات والميرة !,DIAL_GLF,0.91542274
49,@janoubi_yanbu انتم ماتقدرون الابداع للاسف اليوم انا سويت تاوه على شكل ورده وقالو لي تشبه فيروس كورونا 🤣🤣🤣🤣🤣🤣 https://t.co/d4g4NNlu0z,DIAL_GLF,0.9255744
50,كل ما سولفنا عن كورونا يزيد ، خلوه يولي ولا تعطونه أهمية ، راح يحس على دمه ويطلع من الباب الشرقي,DIAL_GLF,0.9843567
51,وتوي أشوف فيديو تعقيم الطيارات على لكي يرتاح فؤادي.,DIAL_GLF,0.97032154
52,"امبي تكفون والله رحمو الشعب الكويتي والله راح يصير كارثه 
#مصر #كورونا_في_الكويت https://t.co/ccCJ49TlhC",DIAL_GLF,0.9481844
53,"#الدكتور_أسامه_العنزي بعد ما شافاه الله وعافاه من فايررس #كورونا يوجه رساله للجميع.
#علشان_الكويت_اقعد_فالبيت https://t.co/8zlKMCEWCn",DIAL_GLF,0.92997706
54,@aziz_alrubaye @firas_alimam احسن عمي مو وباء مو حيل صدر هو,DIAL_GLF,0.926784
55,"الي يگولون الصين راح تبني العراق بنفط العراق بس 
زين لعد نفط العراق وفلوسه بيد امريكا وامريكا اذا عاندت ويانا راح ت… https://t.co/jXYxjGXV9a",DIAL_GLF,0.90035033
56,والله كنت بروح بس قلعتهم ، مو بعيدة عنهم اذا صابتني كورونا من ممارسة التطوع و العمل يمنعون علاجي .. https://t.co/PyPaLsO0J7,DIAL_GLF,0.9478426
57,الحجر المنزلي خلانا ندقق علي كل شي حتى اللي يموت بالفلم اشوف عينه هي ترمش والا لا,DIAL_GLF,0.9069588
58,#اول_شي_تسويه_اذا_خلص_الحجر سجدة لله شكراً له على انتهاء الحجر المنزلي والوباء https://t.co/lRjRu5p9wk,DIAL_GLF,0.9279263
59,@2016h2016h @ly754l شكله يودعها يمكن فيه كورونا 🙄,DIAL_GLF,0.90041727
60,خل قناة الجزيرة والأخوان ينفعونكم https://t.co/moBFa6r1PA,DIAL_GLF,0.96373713
61,"بحكم الحجر المنزلي وهيك 
وما فيه شي نلهي نفسنا فيه ، كل واحد يشاركنا اعظم وافضل لحظة عاشرها من خلال متابعته للـ NFL ، يالله خلونا نستمتع 🏈🔥",DIAL_GLF,0.9496038
62,بس أنا مغطيه خشمي من الحين لحد ما عورني شدخلني وخروا عني https://t.co/BQHBfxVNO1,DIAL_GLF,0.9834072
63,@PrettyReemi بس لسه كانت الخادمة في فترة حجر صحي، هذا لحاله يكفي انها ما تطلع من البيت. شفت لها الحين كم مقطع وفي م… https://t.co/YnjKniS1aO,DIAL_GLF,0.9899761
64,"@SPAregions حضر التجول مامنه فايده للي مثل حالة العسكر
يجلي فالبيت ولا اصبح داوم واختلط مع العالم اللي من الشمال و… https://t.co/foizbelyXu",DIAL_GLF,0.9092943
65,@ImStillAlive15 انا مصدقه لان الصين كصناعه وتقدم ماحد غلبهم  واخذوا موقع امريكا وصار هم الاقوى فلازم تسوي امريكا شي… https://t.co/Dla29AFADN,DIAL_GLF,0.92295027
66,والله اني مايد حظر التجول / غير ماعندي على المقعاد طاقة https://t.co/FCmLyj13Qp,DIAL_GLF,0.91002315
67,تعرف احد قريب منك او شيء زي كذا  مصاب بكورونا لا سمح الله؟,DIAL_GLF,0.95412207
68,@hushamalhashimi خالي ذني الكم جماعتهم مايسدن اما احنة ذيول الصين العظيمة فمامحتاجيهن كلمن مرگته ع زياگه,DIAL_GLF,0.94401747
69,"شعب واعي وعظيم والله يستحق مننا كل التضحية
خلونا نفقد بعض ونعاون بعض
عندك خت ماعندك شيل وهتعدي بسلام بعون الله
بادر… https://t.co/4Zrmwdgd0U",DIAL_GLF,0.9421647
70,"مايشحن الروح غير الصوت أبو بحه
مشاعري كل ماسولف علي ترضى 
لو تدري بزين صوته وزارة الصحه 
بتسجل الصوت وتبيعه على المرضى",DIAL_GLF,0.9704188
71,اذا وصلني بريد من الصين شلون اتصرف معاه؟,DIAL_GLF,0.9548204
72,"#ص
سؤال جاني  بخصوص حظر التجول ع احياء بالمدينه  بس",DIAL_GLF,0.900995
73,"@Fjoreii @Fa_87ll هالاشكال الغبية المفروض تاخذينهم وتقطينهم بنص الصين والله😂😂
ما اتحمل الغباء ولا الي يعاندون بغباء ياخي اشمئزاز 🤢🤢",DIAL_GLF,0.9806296
74,"#حظر_التجول

ياخي الناس مدري وش فيها .. مافيه احد احرص منك على صحتك .. تبي تمرض اطلع تبي العافية بعد الله اجلس ببيتكم .",DIAL_GLF,0.9929097
75,"شف شلون الفرحه بخروج ٦ من المرضى اللي كانوا بالعزل بسبب #كورونا .. شكرا ابطال الصحه شكرا  ل #السعودية_العظمى
 https://t.co/YebTPmHahe",DIAL_GLF,0.95720786
76,@AliiAlfardan بيحصلون علاج حق كورونا واحنه مو محصلين علاج حق بنزيما,DIAL_GLF,0.99192655
77,بالله هذا منظر وهذيل بيفودونا حزت الكورونا بشنو https://t.co/qSAW6OIsnw,DIAL_GLF,0.919581
78,@AhmedSAlbarwani @AB_Lawfirm @OmaniMOH 😂😂😂 وانا كنت امدحك احسب مسوي شي ، اخر شي متبرع بالمبلغ للاطباء والممرضين؟؟؟؟… https://t.co/ipuCuRX2pS,DIAL_GLF,0.9573498
79,"وحده تبي صوص والثاني يبي الجنطة.
واحنا وراهم غدينا أضحوكة للعالم .
ناس على الطل منقوزة ومشتطة .
تبي السلامة ولا احد… https://t.co/iEEmqyjnVI",DIAL_GLF,0.9953441
80,"#بابطين_يسيء_للوطن 

وقت تساقط الإقنعه ومش غريب هالشيء منه او من احد غيره هاذي حقيقته وطلعت بوقت الوطن يمر بإزمة كورونا .",DIAL_GLF,0.9232764
81,@vouiln اوف ترا هذي علامات كورونا,DIAL_GLF,0.9581981
82,@ahmedalzyade1 مايكدر يسوي شي شخصيته ضعيفة هو جايبيه لعبة الهم مو اكثر يمشي قوانينهم الي يريدوها خصوصا ملف انسحاب ا… https://t.co/n7Wkwyr205,DIAL_GLF,0.9933015
83,الحريم اللى الحين بالجمعيات كل وحده اربع خمس عربانات چنكم جواعه ترى مو سناعه إلا بينتي إنج كنتي رفله وكل طلبات من ا… https://t.co/oS9PzVDtnD,DIAL_GLF,0.9882337
84,"وش رايكم بالموضوع البايخ اللي فتحته معكم ؟
ذي نهاية الحجر المنزلي 
خلاص كنسلو",DIAL_GLF,0.99407095
85,@MZZX26924503 @SaudiMOH937 @SaudiMOH الكورونا بالجهاز التنفسي، شلون تتبلى على نفسك وانت ما كشفت؟,DIAL_GLF,0.91845816
86,@Dafeer_q لالالا هذا لايسوي زي الصين   ياكلون الحشرات وكل ماهب ودب وبعدين يجيهم كورونا,DIAL_GLF,0.96797043
87,"#اعزل_نفسك  بينجلط وزير الصحه والأطباء 
وجميع الممارسين الصحيين 
والمرضى  .. إذا شافوها انتبهوا تشترون من البنقاليه… https://t.co/I9QWBcE140",DIAL_GLF,0.9758681
88,للي يقول وينك مختفي طبعا محد قاله لكن رااااجع للمسلسلات بقوه واللحين بالحلقة ٤ من مسلسلي اللي يتجاوز ٥ مواسم وانثبر… https://t.co/uVH7buNr1p,DIAL_GLF,0.97848403
89,"عزيزتي الزوجه : من باب كسر ملل الحجر المنزلي قوليله نبي نلعب مزيييزه 🌚
،
،
يا رب اللي يفهمني غلط تطيح زوجته على الخاص ماله بتويتر 🤲🏻",DIAL_GLF,0.9809008
90,@SaudiMOH وش رايكم يا وزاره الصحة، تحددو المناطق الي فيها انتشار للمرض والاصابه، وعشان تقدرو تعقموها وبعدو الناس عن… https://t.co/axq6OKYTNV,DIAL_GLF,0.9866143
91,"الان وش وضع النوادي مع #كرونا ؟ 
@9ROUNDKSA @IntervalPlus @FitnessTimeSA @BodyMastersKSA 
هل فيه تعقيم ؟ وش خططكم ل… https://t.co/N0fewP6U7Z",DIAL_GLF,0.97543555
92,@talalalyagout الدكتوره تنحط علي الراس اهي وكل من يشتغل لخدمه الديره بس بعض الاوادم مو كفو حشيمه الديره مسكنتكم بمن… https://t.co/PLunnLREI6,DIAL_GLF,0.9849058
93,@haiof_bntrog عاد هذي شوف عيني اول ما يكسرها تفوح ريحة خياس وهذه غالية الثمن وهي تؤخذ قبل فقسها بثلاث ايام وتنقع بم… https://t.co/bkb9NHRiAx,DIAL_GLF,0.97857475
94,الحين خاف الكورونا خلاص .. https://t.co/3ppqzC2pbu,DIAL_GLF,0.96711415
95,@dw_arabic @DrJasimKhalfan ايوه وبعدها يطلع لنا مرض جديد . أتمنى معاقبة الصين اولا على قذارتها وما تسببت بها عشان ذوقها الخايس,DIAL_GLF,0.947241
96,"لاتخرجون اليوم وليا خرجتم لاتردون 
ياللي تراكم فالشواراع دايمن تشغولونا

ترى الوضع ماهو مثل اولن تجون وتروحون
الله… https://t.co/YTxWRrRtJN",DIAL_GLF,0.9761849
97,ياخي الحجر المنزلي ذا وربي خلاني غبي 🙂,DIAL_GLF,0.98111504
98,"@sendifarid @aa_arabic شي يقهر ومحزن 
ان طلع لقاح من الصين مفروض يتسمى عليه ، بس وش عقبه اللي قاعدين يسوونه الان له… https://t.co/qdxUg8x3as",DIAL_GLF,0.9959578
99,@Queen20985873 م اعرف بس احس حلو كورونا يسنعك😂,DIAL_GLF,0.96581626
100,@AbuFaid ٧٠ مخالط مافيها ون تو وباء خلاص,DIAL_GLF,0.97005314
101,@alshagra1 قبل نطالع الصين ونقول ليش ينحاشون ! صار عندنا بالخليج سبحان الله ! زين المتخلفات يبون المرض يعدي اهلهم و… https://t.co/A4lmOuqJJ7,DIAL_GLF,0.98816234
102,خلاص كفايه خروج كلها اسبوعين اجلس في بيتك  #كارونا_السعوديه https://t.co/my1k7OghQb,DIAL_GLF,0.96391475
103,@abbas_iraq13 @a0ZdZE8kCRKCgNo @Alwarda__iq1 تره همة ماراح ينتظروك ١٠٠ سنة وره مايخلصون المشاريع راح يجوك يطالبوك ب… https://t.co/jlDVPbVRtZ,DIAL_GLF,0.99242204
104,"اللي مايعرف وقت الحظر الجديد 
#الساعة_الثالثه 
#حظر_التجول_في_السعودية 
#كورونا https://t.co/bcxjI6Fdch",DIAL_GLF,0.9106763
105,@Gorgeous_ew لالا كذا الصين زودتها 💔🔪,DIAL_GLF,0.90230006
106,يمه لا يكون العود اللي يدخلونه في الخشم😭😭؟؟ https://t.co/TwxTWt1h2K,DIAL_GLF,0.95050246
107,@F_AlSudairy @paramedic_KSA_ من جد مضحوك على (بعض) الشعب سنين طويله ( الدول المتقدمه فعلت كذا وعندها كذا و تسوي كذا… https://t.co/pizlCiicGZ,DIAL_GLF,0.9552212
108,@BlueGoal4 وضعي مع الحجر المنزلي لمن اسوي مبسوطه لا لا تضايقونه هههههههههههههههههههههه🤦🏻‍♀️💔😂,DIAL_GLF,0.94113624
109,يطحنون ع التعليق ويوم جا انهاروا وجاتهم فوبيا الكورونا شسالفه!! https://t.co/pcfxQszQ72,DIAL_GLF,0.95845234
110,"@Parisiraq @Drbaghdad1 شنو تريدون يغلقون الحدود  والتواصل مع المذهب ينقطع...!
عادي واذا صارت كورونا عدنا  شريفه بنت… https://t.co/yh0tq4AHSv",DIAL_GLF,0.94908077
111,يگولون عاصفة التنين جاية خصيصاً لقتل فايروس كورونا 🙂,DIAL_GLF,0.9037447
112,@bo_3esa51 بس عليك الحساب كلشي دبل توني مچيل.  وعليكم بالعافية لا تنسون الكمام والكلفززز.  مهم لانه ماعندهم نفس جمعياتنا تعقيم واهتمام,DIAL_GLF,0.9801718
113,الناس مب قادره تستوعب ان كل هالحالات كانت اعتمادا على وعي الناس الاسبوع الماضي و اللي قبله ، اثار حظر التجول تطلع الاسبوع الجاي مو اللحين,DIAL_GLF,0.93847954
114,@KL0_0D @saudiatv مااتوقع لو جاء ماراح ينتشر بكثره لان الجو بالاساس حار بجيزان ممكن اذا جت حاله راح تجي من برا وفي… https://t.co/6e5ktfdwJA,DIAL_GLF,0.9359741
115,تقريبا اسبوع في الحجر المنزلي وما خليت احد ما تهاوشت معه حتى الجيران,DIAL_GLF,0.91189384
116,"اتمنى مانشوف المنظر المقزز الي صار قبل جم يوم بالجمعيات ... 
  #انا_مع_حظر_التجول_الاجباري https://t.co/qtk3lXJSvR",DIAL_GLF,0.92559916
117,"@AwqafJordan بس المساجد فيها كورونا اما الاسواق والمولات والتجمعات ما فيها حسبنا الله ونعم الوكيل
طيب اعملوا زي إند… https://t.co/L5l3udKrUA",DIAL_GLF,0.91861415
118,"لوعتون جبدنا ويا الكورونا مالكم
ما صار فايرس",DIAL_GLF,0.93858653
119,"خلوه يهدر مسكين.. كورونا تهدر فيه
اصلا هدروا لي قبلوا مساكن و أكلوا الأهداف الكثيرة
لن يكون هو احسن من مدرب نيجيريا… https://t.co/oTaTRVvOBK",DIAL_GLF,0.9325572
120,@asmaapadawy ذكرتيني بقروب لقريباتي للدايت 😅طبعا أنا أشقر عليهم بس مالي علاقة بالتحدي مرة..لأني محافظة ع وزني ولله… https://t.co/B8rZm6rjNU,DIAL_GLF,0.9030507
121,#كورونا_السعوديه ناس تشري كمامات ب أسعار باهضه وناس خايفة ولا فكرو انو فقط بالدعاء والتحصين ربي يبعد عنه المرض ضعف اليقين يخلي الشخص ينهبل,DIAL_GLF,0.927703
122,RT @eflowerpill: لين هنا وبسسسس يا كورونا الزفت,DIAL_GLF,0.9632801
123,انا وش قاعد اقول؟؟ المهم انه وباء الله يبعده عنا,DIAL_GLF,0.987795
124,"@ALkaabiRM شنو حولت وكاله انباء؟ في حسابات غيرك مختصه بكورونا حاليا.
سو ريتويت وريح راسك

مو لازم تشتغل كل شي",DIAL_GLF,0.98165864
125,وين ماتبون يجينا الكورونا ويذبحنا كلنا🙂 https://t.co/zVCXKN7gik,DIAL_GLF,0.9822422
126,"هذا شلون تقنعه بخطورة فايروس كورونا ؟! 😂💔
 #خليك_بالبيت https://t.co/bb8eEQ2mH1",DIAL_GLF,0.9653391
127,احد يفهمني ايش دخل الحجر المنزلي مع الدونات مو معقول الدونات باقي نقطة وتدخل حلمي 😶,DIAL_GLF,0.98050207
128,@xsnlli البسي كمامات هههههههههههههههههههههههههههههههههههههههههههه,DIAL_GLF,0.9179228
129,حتى نومتها هذي وحشتني الله يحرق الصين ويهلكها😭 https://t.co/VmdtWtOxHO,DIAL_GLF,0.9408898
130,@Ahmadalot3ibii ترا هذا وباء ومصيبه ومايضحك عيب ماما المرض مافيه شماته فيه اطفال وكبار سن ومعاقين وشباب ونساء وضعفاء ..المرض ابتلاء ادعي لهم,DIAL_GLF,0.95075667
131,"حضر التجول 
يعني قبلها بساعه تكون في البيت
مو يسير  الوضع  كنه قبل الفطور برمضان 
الحضر عشان العناية المركزة تكون ج… https://t.co/qOuVEXOHY1",DIAL_GLF,0.9706015
132,"الناس همها الناس .. وأنا افكر وش أصبغ شعري بعد ما يفكون حظر التجول 
#مشاهير_الحشيش #دايلر_وشوق_راحو_فيها #شوق_محمد… https://t.co/KX8X1OB16r",DIAL_GLF,0.99055415
133,@hanisnitan حسبنا لله ونعم الوكيل لو يحجز نفسه في بروج مشيده اذا بغا ربي يصيبك بالمرض راح يجيك اهم شي لاستعانه بالل… https://t.co/agaTSvSGxR,DIAL_GLF,0.9533949
134,RT @AlshaerRasheed: بدال ما تصرفون لكل عائلة كويتية علب كمامات بعدد أفراد الأسرة حفاظا على صحتهم ، تبيعونه عليهم علشان تترسون مخابي معزبكم؟…,DIAL_GLF,0.93757915
135,"#تكفون_اقعدوا_في_بيوتكم
 
الزم مكانك  وانا  بلزم
 مكاني 
تكفى طلبتك لاتجيني ولااجيك

علة كورونا  تنتقل في ثواني
وان… https://t.co/EFzkC2IAsh",DIAL_GLF,0.93622243
136,@kespedia1 وش رايك فيني وانا العب في كارونا,DIAL_GLF,0.9891756
137,يارب الكورونا يختفي احس خلاص بس,DIAL_GLF,0.94679314
138,"ضروري تحطون تلفزيوناتكم على قناة الإمارات اللي هي CGTN
History of the Emirates 
حاطين برنامج عن الصين اسمه 
ووهان ٣… https://t.co/p14MkjDt4c",DIAL_GLF,0.9834902
139,"هالدراسة ملفته ! 
لما شخص فيه سكر وضغط وقلب وكوليسترول وقلق ومكمل حياته عادي بس لما صابته كورونا قضت عليه ! 
السؤال… https://t.co/A1Mer4Yi1C",DIAL_GLF,0.94892824
140,"@caramellaapp أبد مفعلين الحجر المنزلي ومستمتعين الحمدلله❤️😍
ربي يدوم علينا الصحه والعافيه🤲🏻 https://t.co/DZJzrSo3i5",DIAL_GLF,0.9002284
141,"#الحجر_المنزلي

يالحريم اجلسن بس بالبيت وعليكن بالحناااء حنن شعوركن ويديكن😌✋🏻 انتن وبنياتكن 🙇🏻‍♀️😍🌱🥰 https://t.co/jYXgV8sZQT",DIAL_GLF,0.95427656
142,@OMN_4 لا حولة و لا قوة الا بالله العلي العظيم ياخي الحجر المنزلي مو مجدي العدد جالس يزيد ليش ما يكون حجر صحي اجباري تفادي لتفشي المرض,DIAL_GLF,0.94366974
143,@kady0121 مايحتاج تقطعينه يشوفون كورونا من برا https://t.co/4KQg5ghlKm,DIAL_GLF,0.98966193
144,"@yaseen_cpoo @Ooussa اتحداك تفهم عيال الروضة عن التوتر السطحي وانجذاب الذرات!
هم وين وهالعمق وين..فكرة الفايروسات… https://t.co/2yeWCWZe9D",DIAL_GLF,0.9215779
145,"@News_Ejazah مو قالو مافي عوده للمدارس هذا العام وكمان الغو عقود النظافه والصيانه للمدارس !؟؟؟؟ 
كيف يقولون الاختبا… https://t.co/4oPoc6az2c",DIAL_GLF,0.96611327
146,"35
واحد يقول 

اقول لزوجتي بروح الصين اجيب اثاث لبيتنا ..

تقول والله ان يذبحونك هناك شعبهم ياكل الكلاب😂

مدري اعتب… https://t.co/M5alPayOwG",DIAL_GLF,0.96343815
147,وش السواة مع اللي مايلتزمون الحجر المنزلي المفروض ؟ تعبت وأنا أنبه وأعلم وأوجه وأهاوش فيه تهاون واستهتار بالأمر ماف… https://t.co/SUX6Eh1W72,DIAL_GLF,0.9861768
148,@3bood_boushehri بو شهري كم جلسوا الصين بهذي الازمة؟,DIAL_GLF,0.93475485
149,@News_Brk24 يا اخي فين الخمسة ملايين انا عندي ٣ مطاعم ماني لاقي كمامات بالسوق وصل سعر الكرتون ١٢٠٠ ريال بعد ما كانت ١٥٠ ريال,DIAL_GLF,0.95970666
150,@AJELNEWS24 كيف كذا مع العزل بعد الله يجيرنا,DIAL_GLF,0.94100446
151,@mustafairaqi0 على كيفك مو بس الدليم لكو علاج لفايروس كورونا. أحنا هم بسامراء لكو علاج اله 😂😂👇👇 https://t.co/Md5s25anXo,DIAL_GLF,0.9079533
152,"تبي تشوف العولمة شلون صايره ؟

واحد أكل خفاش بـ ووهان الصينية خلاك تنثبر بالبيت غصبٍ عليك.",DIAL_GLF,0.99518675
153,"شسالفه الفرع مافيه كندر ؟ 

ترا الكندر يسبب كورونا لاحد ياكله

 #كورونا_الجديد",DIAL_GLF,0.98177904
154,@_____Oz______ اللي مو لابسين كمامات وش وضعهم !! خبول,DIAL_GLF,0.99653196
155,"الناس مفكره اللي لابس كمامه هو اللي مصاب بالكرونا 
يا ستي اعطس فوشك اموتك😂😂😂",DIAL_GLF,0.9266005
156,طلعوا اغنية غسل اليدين حقت الجونيز من راسي تكفون 😭,DIAL_GLF,0.97969085
157,ماتحسون مع الحجر المنزلي الليل صار طويل ؟؟,DIAL_GLF,0.93210846
158,ماله داعي تسوي بطولات وتبي تعليقات من البنات .. تسوي نفسك متضايق عشان قاعدين في البيت .. احنا في ظروف صعبه ومرض وبا… https://t.co/7LGtytR05X,DIAL_GLF,0.99230945
159,الأستاذ داخل الكلاس و قام يلبس قفازات و يحط معقم ، موترنه الكورونا الله يصرفه 😂😂😂😂💔,DIAL_GLF,0.9398572
